package_relative_path,role,size_bytes,sha256,notes
code/arc1_2_candidate_java/Auto.java,candidate_java_source,4199,e7e10a9be5e39198cb747e8e8032a7f673fa4bb9e208673bf1f84dbbf8f45cac,ARC1-2 candidate Java source from local ARC - Zhang archive; finality for 2018 Urban Science paper not yet proven.
code/arc1_2_candidate_java/DirectedGraph.java,candidate_java_source,2872,91bc9e1771056775eb5ddaf018954b4eb1adc2b53f90d711a1b7abc6af1b8102,ARC1-2 candidate Java source from local ARC - Zhang archive; finality for 2018 Urban Science paper not yet proven.
code/arc1_2_candidate_java/Evolve.java,candidate_java_source,37576,da3dc05772734ee3e6fe43813954c4b53f42bbdb6796817aacc10db292de7b24,ARC1-2 candidate Java source from local ARC - Zhang archive; finality for 2018 Urban Science paper not yet proven.
code/arc1_2_candidate_java/Grid2.txt,candidate_benchmark_input,255,de3865c55dcb72d7bc935d9ae919d8b05eb8ccdbb466d24a56e76646a9d1ef77,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/Node.java,candidate_java_source,1341,8d5636e64e30fa5cb0b3d4a18bc38dfade7c2837966f66d44ae7eadc9e0b6fad,ARC1-2 candidate Java source from local ARC - Zhang archive; finality for 2018 Urban Science paper not yet proven.
code/arc1_2_candidate_java/SiouxFallsNet.txt,candidate_benchmark_input,2639,13f4f75795f9fff88d150938771e79fa7d350b4c84b5dafe4a5eee85f4db141c,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/SiouxFallsOD.txt,candidate_benchmark_input,2324,23a4b7dbd97a754a4ae49e99a204ca4812eabda253c4adb14aec61b52a358157,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/Test.java,candidate_java_source,1500,813a496a9be2b9e819088f4140a52aa68d391cb7700456b7fbbdbd18a9c388cc,ARC1-2 candidate Java source from local ARC - Zhang archive; finality for 2018 Urban Science paper not yet proven.
code/arc1_2_candidate_java/V2Net.txt,candidate_benchmark_input,55,d2053e1c97d03b16ae5f78360716730acc32ffb6c1c5500e61d7341d2c0f2d18,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V2NetOD.txt,candidate_benchmark_input,14,c973a6105b0853ace89b1aa83af22de6a1aaa5375558e58ae04e578bad989f68,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V4Net.txt,candidate_benchmark_input,189,60849b9ed35a1802deaa0b35dc96d2ff167988ede21f01379047e03aac77d3f5,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V4Net1.txt,candidate_benchmark_input,197,cc0fba9d2372e04449dabd67fb0c3e7447e25dfcf60d3e7340e49159f2b04132,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V4Net400.txt,candidate_benchmark_input,205,81ca68c103dfeb0ca335cf795cd7065ca081c83043ed3bd02ae99c808f8f8dd7,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V4NetOD.txt,candidate_benchmark_input,33,3469285687d99ee3048b8069dd1860c57777219092bcdea59b4b17472afa989d,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V4NetOD1.txt,candidate_benchmark_input,35,af38df9dde81f647a7be6234804095c7d293da8c90d6244a98104f89e50327e9,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V4NetOD400.txt,candidate_benchmark_input,37,4b74beb65b3149aeb1bc6999ef2b01116d12e33e4881bc0a9c0164e535b88b08,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V7Net400.txt,candidate_benchmark_input,412,a4f971d6444c252375ae6c491170aed85267efeaec1554b4d0dbc08b3f0dcade,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
code/arc1_2_candidate_java/V7NetOD400.txt,candidate_benchmark_input,107,82ec4739ed89ba33f6adb37ae4b3c9ee299f583bb947b3facb6f9ae8f4739f62,Small benchmark/network input distributed with the ARC1-2 candidate code; retained with code because the Java source appears to expect local text files.
